EVENT_DATE_YEAR,NO_OF_RUNS,SPECIES_NAME,LATIN_NAME,ALL_RUNS,EVENT_DATE,Average_count
2016,1,Brown / sea trout,Salmo trutta,20,14/07/2016,20
2016,1,Atlantic salmon,Salmo salar,7,12/10/2016,7
2016,1,Brown / sea trout,Salmo trutta,30,12/10/2016,30
2017,1,Atlantic salmon,Salmo salar,8,13/07/2017,8
2017,1,Brown / sea trout,Salmo trutta,66,13/07/2017,66
2017,1,Atlantic salmon,Salmo salar,2,22/09/2017,2
2017,1,Brown / sea trout,Salmo trutta,33,22/09/2017,33
2018,1,Atlantic salmon,Salmo salar,13,09/07/2018,13
2018,1,Brown / sea trout,Salmo trutta,75,09/07/2018,75
2018,1,Atlantic salmon,Salmo salar,9,08/10/2018,9
2018,1,Brown / sea trout,Salmo trutta,72,08/10/2018,72
2012,1,Atlantic salmon,Salmo salar,36,25/07/2012,36
2012,1,Brown / sea trout,Salmo trutta,47,25/07/2012,47
2012,1,Atlantic salmon,Salmo salar,31,10/10/2012,31
2012,1,Brown / sea trout,Salmo trutta,49,10/10/2012,49
2013,1,Atlantic salmon,Salmo salar,44,12/07/2013,44
2013,1,Brown / sea trout,Salmo trutta,70,12/07/2013,70
2013,1,Atlantic salmon,Salmo salar,35,23/09/2013,35
2013,1,Brown / sea trout,Salmo trutta,53,23/09/2013,53
2013,1,European eel,Anguilla anguilla,2,23/09/2013,2
2014,1,Atlantic salmon,Salmo salar,57,02/07/2014,57
2014,1,Brown / sea trout,Salmo trutta,102,02/07/2014,102
2014,1,European eel,Anguilla anguilla,2,02/07/2014,2
2014,1,Atlantic salmon,Salmo salar,58,30/09/2014,58
2014,1,Brown / sea trout,Salmo trutta,92,30/09/2014,92
2014,1,European eel,Anguilla anguilla,1,30/09/2014,1
2012,1,Atlantic salmon,Salmo salar,63,25/07/2012,63
2012,1,Brown / sea trout,Salmo trutta,36,25/07/2012,36
2012,1,Atlantic salmon,Salmo salar,57,10/10/2012,57
2012,1,Brown / sea trout,Salmo trutta,33,10/10/2012,33
2013,1,Atlantic salmon,Salmo salar,52,12/07/2013,52
2013,1,Brown / sea trout,Salmo trutta,81,12/07/2013,81
2013,1,Atlantic salmon,Salmo salar,37,23/09/2013,37
2013,1,Brown / sea trout,Salmo trutta,49,23/09/2013,49
2014,1,Atlantic salmon,Salmo salar,69,02/07/2014,69
2014,1,Brown / sea trout,Salmo trutta,54,02/07/2014,54
2014,1,European eel,Anguilla anguilla,1,02/07/2014,1
2014,1,Atlantic salmon,Salmo salar,53,01/10/2014,53
2014,1,Brown / sea trout,Salmo trutta,49,01/10/2014,49
2012,1,Atlantic salmon,Salmo salar,69,25/07/2012,69
2012,1,Brown / sea trout,Salmo trutta,40,25/07/2012,40
2012,1,Atlantic salmon,Salmo salar,40,10/10/2012,40
2012,1,Brown / sea trout,Salmo trutta,28,10/10/2012,28
2013,1,Atlantic salmon,Salmo salar,40,12/07/2013,40
2013,1,Brown / sea trout,Salmo trutta,55,12/07/2013,55
2013,1,Atlantic salmon,Salmo salar,68,24/09/2013,68
2013,1,Brown / sea trout,Salmo trutta,54,24/09/2013,54
2013,1,European eel,Anguilla anguilla,1,24/09/2013,1
2014,1,Atlantic salmon,Salmo salar,85,02/07/2014,85
2014,1,Brown / sea trout,Salmo trutta,50,02/07/2014,50
2014,1,Atlantic salmon,Salmo salar,48,01/10/2014,48
2014,1,Brown / sea trout,Salmo trutta,34,01/10/2014,34
2015,1,Atlantic salmon,Salmo salar,26,03/07/2015,26
2015,1,Brown / sea trout,Salmo trutta,42,03/07/2015,42
2015,1,European eel,Anguilla anguilla,1,03/07/2015,1
2015,1,Atlantic salmon,Salmo salar,27,01/10/2015,27
2015,1,Brown / sea trout,Salmo trutta,37,01/10/2015,37
2016,1,Atlantic salmon,Salmo salar,12,14/07/2016,12
2016,1,Brown / sea trout,Salmo trutta,28,14/07/2016,28
2016,1,Atlantic salmon,Salmo salar,8,12/10/2016,8
2016,1,Brown / sea trout,Salmo trutta,20,12/10/2016,20
2017,1,Atlantic salmon,Salmo salar,28,13/07/2017,28
2017,1,Brown / sea trout,Salmo trutta,56,13/07/2017,56
2017,1,Atlantic salmon,Salmo salar,15,22/09/2017,15
2017,1,Brown / sea trout,Salmo trutta,35,22/09/2017,35
2018,1,Atlantic salmon,Salmo salar,74,09/07/2018,74
2018,1,Brown / sea trout,Salmo trutta,72,09/07/2018,72
2018,1,Atlantic salmon,Salmo salar,75,08/10/2018,75
2018,1,Brown / sea trout,Salmo trutta,45,08/10/2018,45
2012,1,Atlantic salmon,Salmo salar,56,25/07/2012,56
2012,1,Brown / sea trout,Salmo trutta,36,25/07/2012,36
2012,1,Atlantic salmon,Salmo salar,69,10/10/2012,69
2012,1,Brown / sea trout,Salmo trutta,42,10/10/2012,42
2013,1,Atlantic salmon,Salmo salar,62,12/07/2013,62
2013,1,Brown / sea trout,Salmo trutta,75,12/07/2013,75
2013,1,Atlantic salmon,Salmo salar,52,24/09/2013,52
2013,1,Brown / sea trout,Salmo trutta,50,24/09/2013,50
2014,1,Atlantic salmon,Salmo salar,80,02/07/2014,80
2014,1,Brown / sea trout,Salmo trutta,41,02/07/2014,41
2014,1,Atlantic salmon,Salmo salar,45,01/10/2014,45
2014,1,Brown / sea trout,Salmo trutta,45,01/10/2014,45
2012,1,Atlantic salmon,Salmo salar,28,24/07/2012,28
2012,1,Brown / sea trout,Salmo trutta,42,24/07/2012,42
2012,1,Atlantic salmon,Salmo salar,33,10/10/2012,33
2012,1,Brown / sea trout,Salmo trutta,48,10/10/2012,48
2013,1,Atlantic salmon,Salmo salar,77,15/07/2013,77
2013,1,Brown / sea trout,Salmo trutta,68,15/07/2013,68
2013,1,European eel,Anguilla anguilla,1,15/07/2013,1
2013,1,Atlantic salmon,Salmo salar,90,24/09/2013,90
2013,1,Brown / sea trout,Salmo trutta,83,24/09/2013,83
2014,1,Atlantic salmon,Salmo salar,88,03/07/2014,88
2014,1,Brown / sea trout,Salmo trutta,41,03/07/2014,41
2014,1,Atlantic salmon,Salmo salar,87,03/10/2014,87
2014,1,Brown / sea trout,Salmo trutta,55,03/10/2014,55
2015,1,Atlantic salmon,Salmo salar,24,03/07/2015,24
2015,1,Brown / sea trout,Salmo trutta,55,03/07/2015,55
2015,1,Atlantic salmon,Salmo salar,31,01/10/2015,31
2015,1,Brown / sea trout,Salmo trutta,56,01/10/2015,56
2016,1,Atlantic salmon,Salmo salar,18,14/07/2016,18
2016,1,Brown / sea trout,Salmo trutta,33,14/07/2016,33
2016,1,Atlantic salmon,Salmo salar,32,12/10/2016,32
2016,1,Brown / sea trout,Salmo trutta,32,12/10/2016,32
2017,1,Atlantic salmon,Salmo salar,31,17/07/2017,31
2017,1,Brown / sea trout,Salmo trutta,58,17/07/2017,58
2017,1,Atlantic salmon,Salmo salar,33,22/09/2017,33
2017,1,Brown / sea trout,Salmo trutta,35,22/09/2017,35
2018,1,Atlantic salmon,Salmo salar,126,09/07/2018,126
2018,1,Brown / sea trout,Salmo trutta,55,09/07/2018,55
2018,1,Atlantic salmon,Salmo salar,87,08/10/2018,87
2018,1,Brown / sea trout,Salmo trutta,40,08/10/2018,40
2015,1,Atlantic salmon,Salmo salar,7,24/07/2015,7
2015,1,Brown / sea trout,Salmo trutta,21,24/07/2015,21
2015,1,European eel,Anguilla anguilla,5,24/07/2015,5
2015,1,Brook lamprey,Lampetra planeri,10,24/07/2015,10
2021,1,Brown / sea trout,Salmo trutta,1,09/07/2021,1
2021,1,European eel,Anguilla anguilla,3,09/07/2021,3
2015,1,Atlantic salmon,Salmo salar,4,01/09/2015,4
2015,1,Brown / sea trout,Salmo trutta,40,01/09/2015,40
2015,1,European eel,Anguilla anguilla,3,01/09/2015,3
2015,1,Gudgeon,Gobio gobio,3,01/09/2015,3
2015,1,River lamprey,Lampetra fluviatilis,18,01/09/2015,18
2015,1,Brook lamprey,Lampetra planeri,5,01/09/2015,5
2015,1,Atlantic salmon,Salmo salar,2,19/08/2015,2
2015,1,Brown / sea trout,Salmo trutta,7,19/08/2015,7
2015,1,European eel,Anguilla anguilla,3,19/08/2015,3
2012,1,European eel,Anguilla anguilla,3,24/08/2012,3
2012,1,Atlantic salmon,Salmo salar,89,24/08/2012,89
2012,1,Brown / sea trout,Salmo trutta,9,24/08/2012,9
2012,1,Brook lamprey,Lampetra planeri,1,24/08/2012,1
2013,3,Atlantic salmon,Salmo salar,151,27/06/2013,51
2013,3,Brown / sea trout,Salmo trutta,24,27/06/2013,8
2013,3,European eel,Anguilla anguilla,6,27/06/2013,2
2013,3,Brook lamprey,Lampetra planeri,1,27/06/2013,1
2014,1,Atlantic salmon,Salmo salar,168,21/07/2014,168
2014,1,Brown / sea trout,Salmo trutta,31,21/07/2014,31
2014,1,Grayling,Thymallus thymallus,1,21/07/2014,1
2014,1,Brook lamprey,Lampetra planeri,5,21/07/2014,5
2014,1,European eel,Anguilla anguilla,3,21/07/2014,3
2015,1,Atlantic salmon,Salmo salar,77,22/07/2015,77
2015,1,Brown / sea trout,Salmo trutta,16,22/07/2015,16
2015,1,European eel,Anguilla anguilla,1,22/07/2015,1
2016,1,Atlantic salmon,Salmo salar,28,08/08/2016,28
2016,1,Brown / sea trout,Salmo trutta,5,08/08/2016,5
2016,1,European eel,Anguilla anguilla,7,08/08/2016,7
2017,1,Atlantic salmon,Salmo salar,28,25/07/2017,28
2017,1,Brown / sea trout,Salmo trutta,16,25/07/2017,16
2018,1,Atlantic salmon,Salmo salar,102,02/08/2018,102
2018,1,Brown / sea trout,Salmo trutta,11,02/08/2018,11
2018,1,European eel,Anguilla anguilla,3,02/08/2018,3
2019,1,Atlantic salmon,Salmo salar,79,06/08/2019,79
2019,1,Brown / sea trout,Salmo trutta,4,06/08/2019,4
2019,1,Grayling,Thymallus thymallus,1,06/08/2019,1
2022,1,Atlantic salmon,Salmo salar,64,11/08/2022,64
2022,1,Brown / sea trout,Salmo trutta,23,11/08/2022,23
2022,1,Grayling,Thymallus thymallus,1,11/08/2022,1
2014,1,Brown / sea trout,Salmo trutta,16,05/08/2014,16
2014,1,European eel,Anguilla anguilla,6,05/08/2014,6
2021,1,European eel,Anguilla anguilla,1,08/07/2021,1
2014,1,Brown / sea trout,Salmo trutta,46,05/08/2014,46
2014,1,Chub,Leuciscus cephalus,10,05/08/2014,10
2014,1,Atlantic salmon,Salmo salar,3,05/08/2014,3
2014,1,European eel,Anguilla anguilla,13,05/08/2014,13
2014,1,Brook lamprey,Lampetra planeri,1,05/08/2014,1
2014,1,Atlantic salmon,Salmo salar,17,11/07/2014,17
2014,1,Brown / sea trout,Salmo trutta,97,11/07/2014,97
2014,1,European eel,Anguilla anguilla,4,11/07/2014,4
2014,1,Brook lamprey,Lampetra planeri,1,11/07/2014,1
2021,1,Brown / sea trout,Salmo trutta,2,08/07/2021,2
2021,1,European eel,Anguilla anguilla,3,08/07/2021,3
2014,1,Brown / sea trout,Salmo trutta,43,05/08/2014,43
2021,1,Brown / sea trout,Salmo trutta,55,02/08/2021,55
2014,1,Brown / sea trout,Salmo trutta,31,05/08/2014,31
2014,1,European eel,Anguilla anguilla,1,05/08/2014,1
2019,1,Brown / sea trout,Salmo trutta,14,07/08/2019,14
2019,1,European eel,Anguilla anguilla,1,07/08/2019,1
2021,1,Brown / sea trout,Salmo trutta,7,02/09/2021,7
2021,1,European eels > elvers,Anguilla anguilla,1,02/09/2021,1
2014,1,Atlantic salmon,Salmo salar,19,10/07/2014,19
2014,1,Brown / sea trout,Salmo trutta,6,10/07/2014,6
2014,1,European eel,Anguilla anguilla,1,10/07/2014,1
2021,1,Atlantic salmon,Salmo salar,20,02/09/2021,20
2014,1,Atlantic salmon,Salmo salar,242,09/07/2014,242
2014,1,Brown / sea trout,Salmo trutta,258,09/07/2014,258
2014,1,European eel,Anguilla anguilla,3,09/07/2014,3
2021,1,Atlantic salmon,Salmo salar,10,04/08/2021,10
2021,1,Brown / sea trout,Salmo trutta,142,04/08/2021,142
2021,1,European eel,Anguilla anguilla,1,04/08/2021,1
2012,1,Atlantic salmon,Salmo salar,98,26/10/2012,98
2012,1,Brown / sea trout,Salmo trutta,95,26/10/2012,95
2013,1,Atlantic salmon,Salmo salar,316,03/09/2013,316
2013,1,Brown / sea trout,Salmo trutta,109,03/09/2013,109
2013,1,European eel,Anguilla anguilla,1,03/09/2013,1
2013,1,Brook lamprey,Lampetra planeri,1,03/09/2013,1
